name,avg_yearly_rainfall ,geology ,hydrologic_soil_group ,parent_material ,seedling_mortalityl ,soil_drainage_class ,soil_hydric_rating_class ,soil_surface_texture ,surficial_geology ,type_disturbance ,understory_density_class ,vegetation ,wetlands ,years_since_fire ,air_flow_height ,aspect ,available_watersupply_at_100cm ,available_watersupply_at_150cm ,available_watersupply_at_25cm ,available_watersupply_at_50cm ,convergence_index ,convexity ,cross_sectional_curvature ,diffuse_solar_radiation ,direct_duration_solar_radiation ,direct_solar_radiation ,elevation ,general_curvature ,longitudinal_curvature ,ls_factor ,maximal_curvature ,melton_ruggedness_index ,mid_slope_position ,minimal_curvature ,multi_resolution_valley_bottom_flatness ,negative_openness ,normalized_height ,percent_organic_matter ,plan_curvature ,positive_openness ,potential_solar_radiation ,precip_frequency ,prism_tmax_30year ,prism_tmean_30year ,prism_tmin_30year ,sky_view_factor ,slope ,slope_height ,standardized_height ,tangential_curvature ,terrain_view_factor ,topographic_ruggedness_index ,topographic_wetness_index ,total_curvature ,valley_depth ,visible_sky ,wind_effect ,wind_exposition_index ,concavity 
Hybopsis_amblops,1.51362,58.03818,0.70645,2.74182,0.12729,1.62331,2.2544,0.74643,2.2224,2.0638,1.06165,5.25546,0.00303,0.63335,0.95163,0.3328,0.15294,0.29387,0.07644,0.01573,0.33339,0.11794,0.08836,0.21081,0.4147,0.02026,12.0836,0.05268,0.01486,0.10274,0.06211,0.04916,0.67532,0.06192,0,0.94866,0.14184,2.85296,0.11133,0.39803,0.34789,0.67087,1.21821,1.50371,1.72543,0.19081,1.99487,0.1756,0.31963,0.20545,0.07769,0.0236,0.0062,0.07175,2.19324,0.05203,0.35604,0.37338,0.04938
Hydrangea_arborescens,4.46112,14.94515,0.08564,4.28139,0.13053,0.19148,0.28312,0.61151,0.29213,0.30202,2.74722,13.66489,0.0003,3.0499,1.39837,2.39594,0.9189,2.17952,0.58088,1.57189,1.74908,1.68788,0.10168,1.02277,4.51248,0.18934,2.46373,0.23499,0.68072,4.22851,0.58606,0.28392,0.60577,1.92803,0,0.58431,0.54061,0.60421,0.01887,2.97616,6.37821,5.23275,0.71903,0.18782,3.82012,0.27984,0.5393,0.6505,0.31726,0.60088,0.67097,0.72376,0.75882,0.46577,3.35986,1.40032,2.01711,2.74736,1.15051
Hydrangea_radiata,3.00697,16.38594,0.80453,2.58448,0.03345,0.09391,0.64247,0.2968,0.20275,0.34299,0.9274,7.15644,3.00E-05,2.8026,7.29484,0.34145,0.09189,0.22094,0.05809,0.16871,0.30316,0.19273,0.02918,4.81179,0.52291,0.01912,35.00307,0.12644,0.72391,0.60684,0.09143,0.17173,0.15241,0.23909,0,0.68162,0.10483,3.35988,0.00911,0.39016,0.64081,0.84762,1.07971,0.59685,8.99128,0.03699,0.55859,0.20004,0.03173,0.08261,0.07494,0.19038,0.3215,0.44556,1.05777,0.24975,2.71213,1.78417,0.21266
Hydrelia_inornata,10.14561,24.68991,0.33938,3.88493,3.60991,0.3629,0.09567,3.71731,7.64926,0.92081,1.23352,5.92698,2.69911,0.47519,0.73919,0.0631,0.05794,0.46833,0.10947,0.0289,0.48461,0.04922,0.13265,0.8019,0.05349,0.44546,3.6456,0.01264,0.07239,0.14274,0.01624,0.2569,0.38852,0.10221,0,0.40187,0.17928,3.45022,0.00091,0.07773,1.64183,0.08563,2.12985,0.24042,2.59185,0.04184,2.09352,0.60594,0.20016,0.91142,0.0498,16.7237,0.05388,0.12723,2.25956,0.58545,2.31248,0.35215,0.17236
Hydrophyllum_canadense,7.41073,23.84374,0.089,4.71368,0.57646,1.30212,2.02766,3.84751,1.88387,1.81375,1.45725,24.52751,0.26991,3.72404,0.0957,0.37825,0.00579,0.04683,0.01167,0.00289,0.07509,3.43415,0.20469,0.63666,10.61186,0.12453,0.47949,0.12409,0.29645,0.26472,0.01128,0.20116,0.10678,0.11082,0,0.70628,2.58579,0.41097,0.00131,0.7444,1.35154,0.79775,0.27075,0.0336,0.37791,0.11694,0.55941,0.11079,0.04705,0.20701,0.0756,1.67779,0.18453,0.1577,2.44301,0.65277,0.69015,0.07888,2.11893
Hydropsyche_macleodi,6.50322,7.68186,1.41789,4.69318,1.49154,1.73023,0.34679,1.65078,6.60839,0.36684,2.18513,9.70807,0.02699,2.54374,0.00957,3.96572,0.00058,2.60544,0.21136,0.00417,0.11493,0.38698,0.05388,0.09254,14.23292,0.51597,0.15087,0.04131,0.14302,0.06105,0.22488,0.37607,0.60903,0.0536,0,15.12827,0.53234,0.47096,0.00013,3.31344,1.9292,0.26983,2.30294,0.00336,0.16136,0.0225,0.4277,1.09275,0.13689,0.80646,0.00756,0.18132,1.57112,1.09204,3.53239,0.21821,2.2435,0.79332,4.065
Hydropsyche_slossonae,4.64021,5.31017,0.48094,7.35133,0.29526,0.34584,0.19999,2.18256,19.77389,0.2792,1.39455,16.15756,0.0027,5.27841,0.00681,0.73203,6.00E-05,0.2661,0.02114,0.00042,0.30046,1.00622,0.01303,0.01817,3.79636,0.12098,0.51923,0.08488,0.11974,0.00611,0.02541,0.51505,0.80389,0.1043,0,16.8004,0.56852,4.53689,1.00E-05,1.24799,4.27354,0.42363,0.67252,0.00034,1.76978,0.05322,3.38425,0.93703,0.05736,0.12151,0.00076,0.18922,0.24568,0.32755,1.12572,0.04577,0.58268,1.05006,0.54383
Hydropsyche_sparna,2.71678,6.64939,0.25514,4.86575,0.63275,0.23603,0.08451,1.64193,15.01507,0.83631,1.39713,7.93529,0.00027,2.25762,4.60752,0.49995,0.05121,4.99513,0.00577,0.00497,0.21491,2.11375,0.07224,0.367,4.11233,0.87316,16.83786,0.01921,0.18857,0.28109,0.39107,0.59279,0.87341,0.82437,0,2.17934,0.88743,0.58482,0.30329,0.52069,5.59522,0.49672,1.30117,0.20609,1.15054,0.17377,1.83186,1.47286,0.18156,0.11373,0.11439,0.51945,0.43248,1.35087,1.60445,0.29976,0.55774,5.75852,1.02406
Hyla_chrysoscelis,3.2504,28.08248,1.74109,5.66542,1.84065,0.38014,0.01293,1.07742,26.78247,0.08363,1.98276,3.06291,0.89176,3.36137,0.56724,0.14372,0.00512,0.5377,0.06877,0.00512,0.292,0.42395,0.0476,0.12259,0.4116,0.08858,1.83355,0.00192,0.01886,0.33515,0.15745,0.20948,0.30931,0.09999,0,0.26389,0.09668,0.38873,0.03317,0.07063,0.55952,0.04967,0.37941,1.09065,3.86663,0.03166,2.72536,5.98524,0.16241,0.01137,0.01144,7.97693,0.04325,1.88712,0.36449,0.02998,0.3132,0.76857,0.10589
Hylocichla_mustelina,3.40187,13.5836,0.83259,3.8719,0.31966,0.06846,1.00404,0.43023,5.15734,0.16153,2.20989,6.63064,0.09292,2.90428,4.71846,0.26513,0.0915,5.71768,0.02559,0.00051,0.32526,0.67168,0.17073,6.00487,0.40596,0.02579,0.30727,0.23997,0.41681,0.0641,0.37941,1.22514,0.23069,0.22276,0,1.11321,0.13605,0.13916,0.32755,0.32222,1.17034,11.41992,6.82799,12.67575,2.5696,0.10007,1.20353,1.30252,0.31244,0.09189,0.08727,4.42557,0.13201,0.3007,0.31781,0.39601,1.62335,1.62163,0.3163
Hypagyrtis_esther,13.31704,6.76497,0.22345,8.65021,3.99575,0.18456,0.6541,2.91734,8.24621,0.09539,2.10367,11.47853,3.70712,1.11736,0.71549,0.04458,0.01076,1.34,0.00256,5.00E-05,0.21828,0.07695,0.10518,1.35757,0.99851,0.00258,0.19651,0.03307,0.05758,0.03953,0.03794,0.27799,1.35672,0.37312,0,1.62168,0.1835,0.41735,0.03275,1.0289,0.59947,1.16071,2.13642,1.54751,0.6802,0.04827,1.05056,0.49915,0.22744,1.24804,0.04545,24.91465,0.01332,0.70732,0.95706,0.81582,0.25443,0.17703,0.04339
Hypagyrtis_unipunctata,10.5062,6.50019,0.14907,14.80611,3.0456,0.15512,0.50583,3.37304,12.76326,0.08593,2.66139,10.88138,2.2019,0.91629,0.1195,0.96627,0.00757,0.22021,0.11896,0.00152,0.535,0.0077,0.0757,1.74204,0.12607,0.00842,0.01965,0.01657,0.00991,0.00569,0.03452,0.16184,1.46582,0.1063,0,0.96569,0.07854,1.70952,0.00328,0.32064,0.76919,0.13268,1.0396,0.661,0.45455,0.04551,1.44301,0.08135,0.0231,0.21775,0.01153,26.13406,0.00331,0.30419,0.93594,0.84409,0.54659,0.07166,0.01372
Hypena_baltimoralis,15.18159,12.13967,0.41884,19.91881,5.76862,2.4806,0.63805,1.88013,7.27199,0.09814,0.85781,7.76018,2.41318,0.57539,0.01246,0.83502,0.00076,0.18289,0.01341,0.00015,0.31016,0.01061,0.06942,1.26313,0.10059,0.26459,0.00197,0.05401,0.55944,0.00057,0.04728,0.481,0.59702,0.1585,0,3.07904,0.06149,1.1844,0.00312,0.36604,2.83883,0.24254,0.45069,0.08931,0.17495,0.00991,0.89949,1.50156,0.08304,0.15358,0.0288,13.9654,0.08022,1.23686,0.2481,0.59691,0.90797,0.54147,0.00137
Hypena_deceptalis,9.8034,25.25878,0.55496,10.58055,4.90159,0.31932,0.20081,9.77694,9.91469,0.05346,3.61331,7.61578,3.94243,0.27906,0.3242,0.96376,8.00E-05,0.01829,0.00134,1.00E-05,0.37869,0.07076,0.15539,0.27493,0.19292,0.02646,0.0002,0.02204,0.05594,0.02576,0.01147,0.09325,0.37776,0.92814,0,6.4515,0.07083,2.1045,0.00274,0.57423,0.53953,0.03828,0.94808,0.00893,0.15481,0.05517,0.42558,0.61124,1.11807,0.08161,0.25414,1.62777,0.36461,1.51846,1.41908,0.10633,1.32787,0.54608,0.02517
Hypena_edictalis,7.99014,24.38318,0.10599,14.06326,3.67568,0.39978,1.23449,3.38808,5.97926,0.00672,4.35176,8.78864,0.39424,2.69234,0.03242,0.39252,1.00E-05,0.00183,0.01834,0,0.47646,0.01041,0.14953,1.44726,0.56066,0.42594,0.03989,0.08766,0.10129,0.424,0.02351,1.43782,0.14138,0.47268,0,0.92515,1.93316,0.34198,0.00672,0.11605,1.80078,0.18821,3.19282,0.14518,0.01548,0.00552,1.17308,1.3985,0.13102,0.16574,0.29634,8.094,0.08443,5.58378,0.18342,0.04201,1.37235,0.2157,0.00252
Hypena_scabra,11.32158,13.12262,0.30145,14.47015,1.97731,0.89981,1.37568,2.33342,11.63822,1.18167,2.48267,7.21757,2.18851,0.47688,0.01073,0.49446,0,0.7196,0.00183,0.03263,1.09109,0.15998,0.02596,4.37735,0.10702,0.09348,0.00399,0.00877,0.25272,0.09477,0.13309,0.21409,0.17255,0.08122,0,3.44085,0.2666,1.35794,0.01548,0.08166,1.56581,1.55524,1.06785,0.02881,0.28633,0.0096,0.35041,0.38667,0.01903,0.3546,0.04997,16.08517,0.09187,1.34825,1.07708,0.03182,0.90151,1.64959,0.02621
Hypentelium_nigricans,2.77572,7.64492,0.05353,3.94808,0.47128,0.46663,0.64577,0.56462,6.20375,0.31793,1.09936,2.88394,0.21885,0.23542,3.61434,0.87726,0.2175,0.27703,0.00642,0.55175,0.67212,1.78933,0.19356,0.72709,3.956,0.23552,28.76167,0.12222,0.09068,0.30128,0.24932,0.41252,0.68383,0.1043,0,1.24313,0.62272,0.15744,0.30407,0.22554,0.43397,0.89113,16.62433,0.89883,1.37633,0.1854,0.45401,0.2646,0.91452,1.4221,0.08696,1.86568,0.28347,0.59987,0.99303,0.72391,1.09595,5.618,2.45268
Hypericum_hypericoides,5.53913,4.71434,0.93511,3.51266,0.19562,0.04917,4.54092,0.1717,1.30783,0.38999,1.21039,8.08405,0.02188,3.61453,33.23546,1.56518,0.02175,0.03911,0.05126,0.05517,0.6278,0.50772,0.05523,0.45006,3.41664,0.1892,3.02194,0.10925,0.06509,0.13329,0.2433,0.06305,2.05576,0.02116,0,0.38329,0.47438,0.47261,0.101,1.26834,0.08411,0.11985,12.55235,1.0427,2.67165,0.01854,0.13612,0.1687,1.30359,0.16189,0.0087,0.21533,0.09322,1.73921,0.14921,0.23149,4.8494,0.61726,2.03343
Hypericum_punctatum,5.61427,6.59223,0.1316,5.49277,0.02033,0.1163,0.93415,0.35088,1.28652,0.08031,1.19601,32.04929,0.00219,4.94494,3.33835,0.19284,0.81266,0.00391,0.00513,0.04031,0.09899,0.32463,0.15749,1.40266,3.73615,0.0756,0.58675,2.50744,0.02622,0.053,0.3174,0.01467,2.82152,0.01676,0,0.30916,0.04945,4.2273,0.02252,0.3035,1.14407,1.48352,22.94663,1.02381,1.04831,0.08668,0.50454,0.43628,0.17662,0.04578,0.07248,0.03917,0.11089,0.25378,0.13437,0.05083,0.5262,0.12892,0.64203
Hyperstrotia_villificans,15.29254,10.61752,0.03744,3.77059,3.46141,0.38155,0.1185,3.62764,7.90278,1.26175,2.59087,8.55005,3.57363,0.68927,0.35021,0.17057,0.97401,2.65593,0.00051,0.00403,0.48439,0.03246,0.16545,1.40739,1.3113,0.00756,0.05867,0.25074,0.00262,0.31376,0.06271,1.15359,1.20806,0.14478,0,1.0489,0.07981,1.31175,0.00225,0.37411,0.12841,0.1586,7.47759,0.72021,1.31398,0.02418,0.66034,1.01612,0.30834,0.68052,0.0136,17.97287,0.04936,1.64304,0.90007,0.18625,2.09488,0.24733,0.0642
Hypnum_imponens,5.29638,3.08983,1.096,3.13955,0.34614,0.03816,0.01185,0.47749,0.79028,0.13097,2.76564,20.92352,0.35736,5.35936,1.39964,0.17845,0.0974,0.26559,0.00208,0.00932,0.07063,0.00725,0.03015,0.54973,0.28419,0.00135,39.57314,0.28651,0.0883,0.03138,0.00627,0.23823,2.05128,0.07991,0,1.03862,0.035,0.25715,0.00022,1.23457,0.04904,0.40778,3.50865,0.56507,0.13484,2.45673,0.18287,0.41422,0.66951,0.26564,0.21772,1.80814,0.27365,0.53426,0.3649,6.52136,0.94627,0.14486,0.00671
Hypoprepia_fucosa,8.04082,15.17032,0.33648,7.27771,1.40621,4.22747,1.05079,1.27978,15.9633,0.0919,1.37013,10.49017,1.66026,1.00113,0.22128,1.02889,0.03146,0.54594,0.00021,0.00093,0.25545,0.06822,0.01084,2.31111,0.04053,0.00014,4.68467,0.02958,0.00883,0.05858,0.18129,0.12366,0.35866,0.13129,0,4.37641,0.20093,0.28031,0.00206,0.28637,0.13665,0.42933,1.9205,0.05871,2.22869,0.5013,0.6076,0.28112,0.10349,0.04277,0.02177,15.59708,0.0442,1.05214,1.3365,1.27532,0.37811,0.48614,0.00552
Hypoprepia_miniata,10.46092,6.43214,0.34818,6.49693,2.29911,2.48252,0.24719,1.41469,27.27213,0.10021,3.25305,8.13316,2.22081,1.78162,0.06906,1.22586,0.02159,0.08803,2.00E-05,0.00578,0.626,0.00682,0.00363,0.6535,1.0733,1.00E-05,0.46847,0.03265,0.01074,0.28341,0.03208,0.05507,0.57824,0.10772,0,1.45584,0.05032,2.33036,0.00175,0.18471,3.53417,0.19408,0.61072,0.00587,0.30558,0.0572,2.22869,4.29293,4.77463,0.0968,0.05788,11.0495,0.03158,0.69738,0.40733,0.20283,0.1977,0.05556,0.00306
Hypoxis_hirsuta,5.23225,12.72261,0.03482,2.9816,2.99097,0.67826,0.32324,2.32717,2.87357,1.6449,1.34512,12.03402,0.22208,25.83097,1.79288,2.50126,0.00603,0.014,0.0051,0.00352,1.03119,1.11324,0.13298,0.06977,2.21887,0.00936,0.33825,0.00326,0.12394,0.27948,0.22196,0.04258,0.69184,0.03178,0,1.21884,0.31287,1.20234,0.03377,0.20539,0.40582,0.20808,0.46808,0.23702,19.06731,0.00849,0.8661,0.73927,1.33788,0.05521,0.10882,1.10887,0.01032,0.18249,0.0718,0.02474,0.87055,0.44088,0.05332
Hyppa_contrasta,7.10717,21.98424,0.13051,16.0028,7.51806,0.43989,0.10609,10.36953,7.8071,1.55362,1.2476,5.95439,1.88231,2.59517,0.17929,1.11532,0.0006,0.00182,0.0057,0.03581,0.91986,0.5917,0.17783,2.79913,0.22626,0.00094,0.03383,0.01016,0.02744,0.38612,0.03968,0.18117,0.31469,0.56779,0,2.08141,0.03309,0.521,0.13189,0.18529,0.11178,2.1705,0.09425,0.02545,2.26312,0.00085,0.48049,0.82666,0.52802,0.02698,0.01566,0.51317,3.62274,1.66806,0.47192,0.07735,0.7408,1.0529,1.15415
Hypsibius_cf_dujardini,22.48155,13.24285,0.67404,6.45905,2.49558,1.09935,0.02669,9.70223,18.22983,0.19034,1.86271,8.12375,0.18823,0.66284,0.01793,1.32611,6.00E-05,2.39124,0.00057,0.00358,0.11715,0.24651,0.43229,0.28051,0.1191,0.01314,0.00338,0.00102,0.00518,0.16181,0.00397,0.04349,0.53496,0.05803,0,2.4924,0.75049,2.19866,0.01319,6.27698,0.57605,1.28154,0.05961,0.00368,0.22631,0.01494,0.33004,0.97095,0.49815,0.0027,0.00157,0.07633,0.36227,1.09977,1.85415,0.28077,0.13067,0.16612,0.24478
Hypsibius_convergens,13.3774,11.469,0.23822,10.23908,0.33575,0.32125,0.00782,6.46609,9.00503,0.56504,1.48756,9.78018,0.01882,1.90161,0.00179,0.33357,0.42007,2.37869,0.0166,0.00036,0.87443,0.23399,0.08921,0.13589,5.42917,0.00294,0.00034,0.01566,0.00452,0.05087,0.0937,1.4219,9.93749,0.0685,0,1.13936,0.08424,0.43659,0.00132,0.86542,0.15783,3.59069,0.13612,0.00037,0.02263,0.29098,0.07788,0.15242,0.06058,0.04515,0.36454,0.1657,0.14808,0.89787,1.18857,6.07236,3.73215,0.01728,4.74042
Idia_aemula,9.57129,13.77358,0.1208,10.70385,3.08563,2.95935,1.08646,2.24429,14.98424,1.48563,3.0765,7.77773,1.77076,0.2919,0.11866,0.34206,0.04626,1.64423,0.00166,4.00E-05,0.6716,0.02383,0.11884,1.31039,0.55605,0.00029,3.00E-05,0.00591,0.01145,0.00509,0.01463,0.40922,1.18626,0.07343,0,0.43103,0.01902,2.54653,0.00013,0.49748,0.0819,0.52795,0.9146,0.01361,0.70841,0.12969,1.61517,0.37178,0.00606,0.00855,0.03645,20.39119,0.07506,0.30261,1.01859,1.05881,0.38923,0.02127,0.47404
Idia_americalis,6.83414,11.64114,0.60787,8.58291,2.66511,2.38427,1.12791,3.5554,23.66968,0.33555,1.05159,8.6893,1.60817,1.53727,0.64674,0.56428,0.13617,0.40308,0.00017,0.00118,0.46099,0.01055,0.08234,0.66799,0.10138,3.00E-05,0.01905,0.01564,0.00114,0.02983,0.04803,0.08066,0.29604,0.172,0,8.20021,0.05197,0.48782,1.00E-05,0.09987,1.25153,0.81871,2.1852,0.01862,2.05876,0.17653,1.88216,0.17922,1.30343,0.02111,0.00365,12.16446,0.38305,0.54529,0.5302,0.37383,0.14408,0.13048,0.07329
Idia_laurenti,11.73474,10.8978,0.18652,17.78679,5.11518,0.26847,0.12665,11.52947,3.67835,0.13228,2.00534,4.38028,4.85222,0.76856,0.06467,0.57676,0.01362,0.05026,0.0026,0.00012,0.53256,0.00105,0.16386,0.58645,1.22426,0.511,0.02354,0.08984,0.00666,0.17174,0.19113,0.12343,0.16818,0.0172,0,1.34737,0.01262,0.612,0,0.0148,2.62773,0.12378,0.39384,0.00186,0.28145,0.73245,1.26535,0.59699,0.14001,0.41156,0.00036,18.72038,0.05486,2.34589,1.93029,0.22685,0.55008,0.67003,0.06899
Idia_lubricalis,11.78409,11.66732,0.42061,16.46184,9.41453,0.66857,1.92138,4.943,10.38208,0.80903,1.09526,4.50806,3.43354,0.14199,0.06402,0.82436,0.00831,0.23955,0.03687,0.00574,0.50319,0.00336,0.03876,1.24548,0.12243,0.05335,0.37541,0.13622,0.02109,0.0409,0.02567,0.0875,0.21331,0.04486,0,0.65418,0.03179,2.96552,0,2.43778,0.6336,0.68354,2.12012,0.8141,0.17623,0.59482,0.70545,0.15627,0.014,0.36472,4.00E-05,14.28192,0.19172,1.44806,0.29056,0.44222,0.19265,0.1215,0.04858
Idia_rotundalis,12.12748,15.40649,0.06939,16.27904,1.88686,0.52209,3.12994,4.05095,15.79129,0.11762,1.72885,3.44477,1.91844,0.35038,0.23801,0.44459,0.00083,0.07559,0.00369,0.00057,2.07211,0.00985,0.23916,0.28558,0.18681,0.03875,0.25646,0.01697,0.00669,0.06149,0.02272,0.02445,0.24977,0.10469,0,0.64787,0.12834,1.09054,0,0.55348,0.62486,1.04998,1.16522,0.24799,0.88847,0.3608,1.29278,0.04231,0.01977,0.04741,0.00159,17.94718,0.04376,1.92382,0.69972,0.58995,0.44618,0.11989,0.01677
Ilex_montana,5.04235,20.32718,0.01338,7.10687,0.19155,0.14513,0.43705,0.61767,2.69858,0.05242,1.68251,5.13241,0.19184,5.34618,1.80526,1.61355,0.02503,0.65799,0.07835,3.59198,0.70058,0.25144,0.51016,8.06787,1.01114,0.25687,0.44562,0.21615,0.05664,0.36072,0.23514,0.53394,0.16262,0.24269,0,1.10253,0.17924,0.5201,0.52898,2.09615,0.55491,11.50785,1.31193,0.99865,1.17361,0.72328,0.55579,0.21412,0.47724,0.79089,0.37962,1.85422,0.10793,1.52451,0.54244,1.26955,2.54163,10.0584,0.28873
Ilex_opaca_v_opaca,3.32763,4.71991,0.42151,2.99778,0.60942,0.25792,0.78802,1.54936,4.27239,0.04894,1.27715,6.09068,0.03195,1.78687,17.17139,0.45964,0.06395,0.07481,0.01972,0.89312,0.23986,0.92494,0.25139,1.31103,0.24891,0.04498,12.85699,0.47206,0.30716,0.26222,0.36538,0.40544,0.31087,0.03826,0,1.15846,0.35247,5.84145,0.16003,0.29192,0.14938,4.5284,6.71623,11.58056,1.28421,0.1779,1.1828,4.88908,0.26832,0.21924,0.10118,2.52578,0.66514,0.34329,0.41429,0.16126,0.59866,2.14999,0.44939
Impatiens_capensis,4.38889,4.94777,7.51521,7.38259,9.6228,6.57203,0.65412,2.86732,16.53649,0.76794,2.42722,9.59091,1.54814,1.18018,1.71714,1.19485,0.01325,1.69184,0.0047,0.08931,0.26934,0.14288,0.04036,0.3473,0.39852,0.02739,1.2857,0.04721,1.54429,0.04171,0.14541,0.15831,0.78685,1.61359,0,0.40261,0.48948,0.89369,0.01601,0.91826,0.02867,1.55859,3.69262,1.15806,1.76412,0.28657,0.24596,6.1432,3.37845,0.16531,0.12561,0.28341,0.17824,0.15274,0.22987,0.41655,0.74795,0.22867,0.04494
Impatiens_pallida,10.13627,8.63233,1.9716,5.6256,0.99681,0.6581,0.13772,2.25153,11.54401,1.06825,10.61555,10.21278,1.02637,2.07919,0.27353,2.35263,0.20587,0.45241,0.01705,0.06519,1.6534,0.43139,0.07184,1.09035,1.12465,0.06844,1.18126,0.09591,0.16579,0.42501,0.18597,0.66782,0.54795,0.19076,0,1.14787,0.80722,0.50096,0.32651,6.8234,0.21147,8.48056,0.5022,0.5839,0.88684,0.79823,0.80342,0.72423,0.80206,0.73499,0.17468,1.29871,0.79204,0.41403,0.66514,3.08847,1.65953,0.11906,0.54219
Iridopsis_larvaria,8.29258,20.58829,0.33945,4.44275,0.91723,0.49753,1.23324,2.81429,17.69284,1.61945,2.2676,6.89282,2.02194,0.34892,0.06931,0.28059,0.02059,0.21478,0.04944,0.00652,0.60804,0.11467,0.06426,0.26959,0.12244,0.04772,0.17091,0.01806,0.23918,0.05947,0.02354,0.09045,0.09345,0.07047,0,0.2167,0.39983,3.26382,0.09082,0.9167,0.70677,0.94042,0.58769,0.06635,0.44302,0.09659,2.39879,0.13232,0.86895,0.1344,0.03335,23.47443,0.08994,1.24864,0.87011,0.51994,0.77038,0.1108,0.12801
Iris_cristata,3.93147,8.92494,0.72323,2.87864,0.09899,0.05906,0.88403,1.4266,7.04397,0.37904,3.63993,11.0701,0.20219,10.00348,1.43599,0.55758,0.00206,0.20376,0.00494,0.79369,0.10248,0.08917,0.01178,7.12019,0.08369,0.00661,1.01002,0.08193,0.03795,0.13062,0.00608,0.59934,0.32476,0.12597,0,2.18122,0.25292,0.49537,0.01688,0.11993,0.13013,0.11212,21.34853,0.15709,4.98024,0.03953,0.36011,0.66067,7.00625,0.1429,0.01599,2.49735,0.55598,0.72575,0.38717,0.5436,4.18336,0.1909,0.0128
Ischnosoma_lecontei,13.14589,14.78957,3.89208,11.7617,3.62698,1.75193,1.01279,1.50095,1.29141,6.15633,4.71778,5.85283,0.02022,4.30238,0.14689,2.64008,0.00021,0.02038,0.00049,0.07937,0.0466,0.11903,3.46671,1.00509,0.83766,0.02015,0.59985,0.12864,0.07319,0.03464,0.13468,1.32697,2.35919,0.30911,0,0.40724,0.73443,0.44667,0.00169,0.10034,1.53171,0.16853,2.95076,0.01873,1.05627,0.76754,1.46676,0.12975,1.20537,0.3562,0.12875,0.3532,0.4226,0.64196,1.76943,0.86311,4.94776,0.02595,3.44459
Isoperla_holochlora,5.19436,7.7322,0.47925,5.78641,2.75874,0.24407,1.0295,2.96439,6.89849,0.7382,2.98841,12.02252,0.00202,3.78538,0.37915,1.72703,2.00E-05,0.11368,5.00E-05,0.01209,0.09835,0.05058,0.37503,0.30579,1.24074,1.07962,6.74284,0.09888,0.07703,0.0477,0.01485,0.92093,0.52559,0.07127,0,2.67348,0.98178,4.10252,0.00214,0.35478,15.40345,0.3187,0.91605,0.00187,0.12673,0.61568,0.71607,0.42195,0.12436,0.23299,0.01288,0.03878,1.94723,0.71338,4.52784,3.80355,1.45548,1.62651,3.48778
Juglans_cinerea,2.79489,4.93446,0.52527,2.38331,0.3043,1.64196,0.30556,1.30589,14.20861,0.27853,0.64615,3.44064,0.01434,1.12609,6.35244,3.36692,0.14671,3.4366,0.03721,0.14673,0.68265,0.89455,0.08857,0.69244,1.26688,0.18148,26.52527,0.09362,0.16908,0.12189,0.07258,0.41196,0.278,0.86938,0,6.118,1.0739,0.97517,0.02714,0.3905,4.21889,0.33948,1.1443,0.63237,0.65159,0.0804,0.45307,0.33899,0.42299,0.2183,0.02531,0.8942,0.28554,0.22217,0.69626,1.38693,0.90193,8.36965,1.49906
Juglans_nigra,4.03474,3.75445,0.82515,1.7417,2.46735,1.15858,0.15772,1.28632,16.76284,0.49595,3.02651,4.27879,0.08645,2.61406,4.86705,0.62778,1.97969,0.65892,0.02035,0.05897,0.39015,0.81755,0.85708,0.30344,1.76468,0.10279,27.55471,0.10656,0.15973,0.06352,0.26737,0.20989,0.26689,0.2795,0,4.35111,0.42454,1.56986,0.23473,0.26563,0.55042,1.47384,1.24106,2.94806,0.6332,0.11303,0.32616,0.46472,0.3805,0.15075,0.21932,0.12426,0.27445,0.20168,0.31077,0.41007,0.41049,9.32886,0.65652
Junco_hyemalis,2.50712,5.33936,0.41642,2.37761,0.60529,0.34901,0.5305,0.2184,1.71649,0.25626,1.76756,3.47499,0.00864,1.1837,2.5209,0.51123,0.4795,0.4376,0.07641,0.02973,0.57655,0.15063,0.3668,25.73113,2.12571,0.08371,19.70412,0.16034,0.03372,0.07964,0.08828,0.16765,0.08313,0.22117,0,0.96789,0.37294,0.43289,0.24127,1.48761,0.45638,2.44183,6.15536,1.90394,0.70626,0.02605,0.1152,0.80095,6.11236,0.38895,0.08761,0.07447,0.12468,0.21122,0.75214,0.63163,1.02823,11.11203,0.09989
Juncus_effusus_v_solutus,4.47847,5.70844,1.27084,12.63331,6.21154,0.49627,0.81734,1.4378,8.99481,0.23617,3.78597,14.49781,3.10825,0.20553,0.25209,1.07282,0.04795,2.22598,0.19261,0.00297,0.72123,0.02691,0.07099,2.75603,0.27137,0.0098,2.01352,0.05037,0.05278,0.02537,0.00883,0.13352,5.79684,0.10072,0,0.47446,0.13007,0.39094,0.02682,0.22442,0.06159,0.5868,0.91613,0.4305,1.06395,0.0093,0.18504,4.85872,12.25098,0.54619,0.00876,5.95648,0.26444,0.24901,1.01435,0.06979,0.38651,1.26431,0.0263
